210					1200					2					5.5					9.29					18.04					0					-4					3800					0
211					1200					2					5.5					9.29					15.2					0					-3					5073					0
212					1200					2					5.5					9.29					12.36					0					-3					5035					0
213					1200					2					5.5					9.29					10.47					0					-2					5052					0
214					1200					2					5.5					6.92					10.47					-2.5					0					4989					0
215					1200					2					5.5					6.92					12.25					0					2					4263					0
216					1200					2					5.5					6.92					15.03					0					3					5031					0
217					1200					2					5.5					6.92					17.88					0					3					5124					0
218					1200					2					5.5					6.92					21.69					0					4					5151					0
219					1200					2					5.5					6.92					24.54					0					3					5182					0
220					1200					2					5.5					6.92					27.4					0					3					5065					0
221					1200					2					5.5					6.92					29.31					0					2					5015					0
222					900					  3					5.5					6.92					5.47					0					-26.5					751					0
223					1350					3					5.5					6.92					5.47					0					0					2142					0
224					1350					3					5.5					6.92					5.47					0					0					3591					0
225					1350					3					5.5					11.67					5.48					5					0					650					0
239					1350					3					5.5					11.67					5.48					0					0					2311					585
240					1350					3					5.5					21.27					5.48					10					0					910					2
241					1350					3					5.5					16.54					5.48					-5					0					1044					24
242					1350					3					5.5					14.14					5.48					-2.5					0					1404					321
243					1350					3					5.5					13.19					5.48					1					0					914					191
244					1350					3					5.5					11.72					5.48					-1.5					0					623					138
245					1350					3					5.5					11.24					5.48					-0.5					0					1473					371
246					1350					3					5.5					11.47					5.48					0.25					0					582					90
247					1350					3					5.5					9.58					5.48					-2					0					0					0
248					1350					3					5.5					9.58					1.11					0					-4.5					831					91
249					1350					3					5.5					9.58					3.09					0					2.25					391					80
250					1350					3					5.5					9.58					1.89					0					-1.25					681					129
251					1350					3					5.5					9.58					1.49					0					-0.5					1282					277
252					1350					3					5.5					9.58					1.1					  0					-0.5					851					202
253					1350					3					5.5					9.58					2.22					0					1.25					6070					1416
254					1350					3					5.5					9.58					4.42					0					2.5					5284					1250
255					1350					3					5.5					9.58					6.72					0					2.5					5044					1172
256					1350					3					5.5					9.58					4.54					0					-2.5					5072					1156
257					1350					3					5.5					9.58					4.54					0					0					5039					1213
258					1350					3					5.5					9.58					4.54					0					0					0					0
259					1350					3					5.5					9.58					4.54					0					0					5278					1245
260					1350					3					5.5					9.58					4.54					0					0					5431					1314
261					1350					3					5.5					9.58					4.54					0					0					5242					1267
262					1350					3					5.5					9.58					4.54					0					0					5030					1171
263					1350					3					5.5					9.58					4.54					0					0					3150					781
264					1350					3					5.5					9.58					4.54					0					0					5024					1235
265					1350					3					5.5					9.58					4.54					0					0					5081					1171
266					1350					3					5.5					9.58					4.54					0					0					5900					1364
267					1350					3					5.5					9.58					4.54					0					0					3050					736
268					1350					3					5.5					9.58					4.54					0					0					4900					1170
269					1300					3					5.5					9.58					4.54					0					0					5034					1202
270					1200					3					5.5					9.58					4.54					0					0					5042					1212
271					1200					4					5.5					9.58					4.54					0					0					5570					1280
272					1200					4					  5.5					9.58					3.21					0					-1.5					5563					1282
273					1200					4					  5.5					9.58					5.78					0					2.5					5562					1296
274					1250					4					  5.5					9.58					4.55					0					-1					5024					1155
275					1150					4					  5.5					9.58					4.55					0					0					0					0
285					1150					5					  5.5					9.58					4.55					0					0					1650					388
286					1150					5					  5.5					9.58					4.55					0					0					400					83
287					1150					5					  5.5					9.58					4.55					0					0					3584					661
288					1200					5					  5.5					9.58					4.55					0					0					4543					983
289					1100					5					  5.5					9.58					4.55					0					0					5042					1105
290					1100					5					  5.5					9.58					2.34					0					-2.5					5032					1135
291					1100					5					  5.5					9.58					6.72					0					5					5354					1147
292					1200					6					  5.5					9.58					6.72					0					0					5284					1183
293					1200					6					  5.5					9.58					4.54					0					-2.5					1700					369
294					1200					6					  5.5					9.58					4.54					0					0					3812					716
295					1200					6					  5.5					9.58					2.35					0					-2.5					5032					1168
296					1300					6					  5.5					9.58					4.4					0					2.5					5030					1041
297					1100					6					  5.5					9.58					4.4					0					0					0					0
298					1100					6					  5.5					9.58					4.4					0					0					34					0
299					1100					7					  5.5					9.58					4.4					0					0					5064					1136
300					1100					7					  5.5					9.58					2.35					0					-2.5					5261					1234
301					1100					7					  5.5					9.58					6.71					0					5					5120					1143
302					1200					7					  5.5					9.58					4.54					0					0					4602					1013
317					1100					8					  5.5					9.58					4.54					0					0					3141					682
318					1000					8					  5.5					9.58					4.54					0					0					5021					1177
319					1000					8					  5.5					9.58					2.69					0					-2					5029					1121
320					1000					8					  5.5					9.58					2.36					0					-0.5					5036					1100
321					1000					8					  5.5					9.58					6.24					0					4.5					5022					1133
322					1000					8					  5.5					9.58					6.71					0					0.5					5022					1126
323					1100					9					  5.5					9.58					4.54					0					-2.5					5119					1153
324					1000					9					  5.5					9.58					4.54					0					0					5234					1191
325					1000					9					  5.5					9.58					4.54					0					0					5023					1124
326					1000					9					  5.5					9.58					2.79					0					-2					0					0
327					1000					9					  5.5					9.58					6.24					0					4					5031					1140
328					1000					10					5.5					9.58					4.54					0					-2					0					0
329					1000					10					5.5					9.58					4.54					0					0					0					0
330					1000					10					5.5					9.58					4.54					0					0					2803					568
331					950					  10					5.5					9.58					4.54					0					0					0					0
332					950					  10					5.5					9.58					2.79					0					-2					5420					1206
333					950					  10					5.5					9.58					6.23					0					4					5060					1157
334					1000					11					5.5					9.58					4.54					0					0					6349					1370
335					1000					11					5.5					9.58					2.79					0					-2					5037					1191
336					1000					11					5.5					9.58					6.24					0					4					300					0
337					1000					11					5.5					9.58					6.24					0					0					5435					927
338					950					  12					5.5					9.58					4.54					0					-2					5039					1172
339					950					  12					5.5					9.58					2.79					0					-2					5009					1134
340					950					  12					5.5					9.58					6.25					0					4					0					0
341					950					  12					8					9.58					6.24					0					0					114					0
342					800					  12					8					9.58					4.53					0					-2					912					196
343					900					  12					8					9.58					4.53					0					0					2093					466
344					900					  12					8					9.38					4.53					0					0					802					176
345					900					  12					8					9.39					4.64					0					0.1					0					0
346					900					  12					8					9.38					4.64					0					0					2400					218
347					850					  12					8					9.38					4.64					0					0					5040					1158
348					800					  12					8					9.38					4.64					0					0					4773					1098
349					700					  12					8					9.38					4.64					0					0					4863					1029
350					900				  	13					8					9.38					4.64					0					0					4749					1139
351					950				  	13					8					9.38					4.64					0					0					3743					862
352					1200					14					8					9.29					18.8					-0.25			14					5563					1117
353					1300					14					8					9.29					18.8					0					0					5434					1204
354					1200					15					8					9.29					18.8					0					0					5584					1253
355					1200					15					8					9.29					7.6					0					-11					373					23
356					1200					15					8					9.29					7.6					0					0					849					78
357					1200					15					8					9.29					7.6					0					0					471					77
358					1200					15					8					9.29					5.72					0					-2					891					152
359					1200					15					8					9.29					3.92					0					-2					390					42
360					1200					15					8					9.29					4.66					0					1.25					890					125
361					1200					15					8					9.29					4.86					0					0.25					1660					358
362					1200					15					8					9.29					16.45					0					11.5					564					114
363					1200					15					8					14.99					16.45					5.5					0					324					42
364					1200					15					8					16.92					16.45					2					0					54					0
365					1200					15					8					19.92					16.45					3					0					892					6
366					1200					15					8					19.92					16.45					0					0					341					0
367					1200					15					8					19.92					16.45					0					0					301					0
368					1200					15					8					15.53					16.45					-4.5					0					391					36
369					1200					15					8					15.72					16.45					0.25					0					5050					1154
370					1200					15					8					10.48					16.45					-5					0					1403					4
399					1200					15					8					10.48					16.45					0					0					5355					108
400					1200					15					8					14.27					16.54					3.5					0.1					2133					239
401					1200					15					8					14.27					16.54					0					0					502					0
402					1200					15					8					14.27					16.54					0					0					381					0
403					1200					15					8					14.27					16.54					0					0					751					0
404					1200					15					8					14.27					16.54					0					0					491					2
405					1200					15					8					14.27					16.54					0					0					412					2
406					1200					15					8					14.27					16.54					0					0					601					21
407					1200					15					8					18.11					16.45					4					-0.1					2913					565
408					1200					15					8					11.03					16.45					-7					0					5051					1094
409					1200					15					8					14.82					16.45					4					0					4799					1102
410					1200					15					8					6.24					16.45					-8					0					5023					1152
411					1200					15					8					10.5					19.31					4					3					2049					459
412					1200					15					8					10.5					22.17					0					3					3044					682
413					1200					15					8					10.5					22.17					0					0					5044					1084
414					1200					15					8					10.5					24.07					0					2					5261					1180
415					1200					15					8					10.5					10.95					0					-13					1080					146
416					1800					16					8					10.5					10.83					0					-0.1					3051					700
417					1800					16					8					10.5					10.83					0					0					5462					1263
418					2000					16					8					10.5					10.83					0					0					2860					623
419					2000					16					8					10.5					10.83					0					0					0					0
420					2000					16					8					10.5					10.83					0					0					1954					451
421					2000					16					8					11.93					10.83					1.5				0					4423					1009
422					2000					16					8					11.48					10.83					-0.5			0					0					0
423					2000					16					8					10.29					12.58					-1.5			1.5				5011					1147
424					2000					16					8					10.29					12.58					0					0					5001					1162
425					2000					17					8					10.29					12.58					0					0					1845					405
426					2000					17					8					10.29					12.58					0					0					934					213
427					2000					17					8					6.48					12.58					-4.5			0					3253					262
428					2000					17					8					5.04					12.58					-1.5			0					1650					388
429					1100					18					8					3.144					16.36					-2				4					0					0
430					1100					18					8					3.144					16.36					0					0					0					0
431					1100					18					8					5					    16.36					2					0					0					0
432					1100					18					8					9.82					16.36					4.5			  0					0					0
433					1100					18					8					8.38					16.36					-1.5			0					0					0
434					1100					18					8					8.38					16.36					0					0					0					0
435					1100					18					8					8.38					16.36					0					0					0					0
436					1100					18					8					8.38					16.36					0					0					0					0
437					1100					18					8					8.38					16.36					0					0					0					0
438					1400					19					8					8.38					16.36					0					0					0					0
439					1400					19					8					8.38					16.36					0					0					0					0
440					0					    19					8					8.38					16.36					0					0					0					0
441					1100					19					8					8.38					16.36					0					0					0					0
442					2000					20					8					8.38					16.36					0					0					0					0
443					2000					20					8					7.384					16.45					-1					0					0					0
444					2000					20					8					7.384					16.01					0					-0.5					0					0
445					2000					20					8					7.384					15.55					0					-0.5					0					0
446					2000					20					8					7.384					15.55					0					0					0					0
447					2000					20					8					6.949					16.35					-0.5			1					0					0
448					2000					20					8					6.48					15.05					-0.5			1.5					0					0
449					2000					20					8					10.26					15.05					4					0					0					0
450					2000					20					8					10.26					15.88					0					1					0					0
451					2000					20					8					10.26					15.88					0					0					0					0
452					2000					20					8					10.26					15.88					0					0					0					0
453					2000					21					3					10.26					15.88					0					0					0					0
454					2000					21					3					10.26					15.88					0					0					0					0
455					900					  21					3					9.086					6.65					-0.5			-9.5					470					52
456					900				  	21					3					9.086					6.65					0					0					1220					143
457					950				  	22					3					9.086					6.65					0					0					15037					1534
458					950				  	22					3					9.086					6.65					0					0					8580					954
